id,record_id,reshoot_idx_id,data_type_id,state_id,Date
1090,7631196,1,1,1,23-03-2016 15:00:06:256
1092,7631197,1,1,1,23-03-2016 14:57:28:960
1094,7631198,1,1,1,23-03-2016 14:56:23:312
1096,7631199,1,1,1,23-03-2016 14:53:35:104
1098,7631200,1,1,1,23-03-2016 14:52:02:512
1100,7631201,1,1,1,23-03-2016 14:48:05:232
1102,7631202,1,1,1,23-03-2016 14:47:07:280
1106,7631203,84,1,1,23-03-2016 14:44:08:256
1108,7635182,1,1,1,23-03-2016 15:43:31:552
1110,7635183,1,1,1,23-03-2016 15:44:18:080
1112,7635184,1,1,1,23-03-2016 15:45:02:016
1114,7635185,1,1,1,23-03-2016 15:45:42:656
1116,7635186,1,1,1,23-03-2016 15:46:27:776
1118,7635187,1,1,1,23-03-2016 15:47:24:240
1120,7635188,1,1,1,23-03-2016 15:48:13:664
1122,7635189,1,1,1,23-03-2016 15:49:00:112
1124,7635190,1,1,1,23-03-2016 15:49:48:336
1126,7635191,1,1,1,23-03-2016 15:50:37:280
1128,7635192,1,1,1,23-03-2016 15:51:28:832
1130,7635193,1,1,1,23-03-2016 15:52:15:072
1132,7635194,1,1,1,23-03-2016 15:53:55:328
1134,7635195,1,1,1,23-03-2016 15:54:49:072
1136,7635196,1,1,1,23-03-2016 15:55:39:104
1138,7635197,1,1,1,23-03-2016 15:56:32:352
1140,7635198,1,1,1,23-03-2016 15:57:36:192
1142,7635199,1,1,1,23-03-2016 15:58:18:192
1144,7635200,1,1,1,23-03-2016 15:59:11:520
1146,7635201,1,1,1,23-03-2016 16:00:00:656
1148,7635202,1,1,1,23-03-2016 16:00:52:096
1150,7635203,1,1,1,23-03-2016 16:01:45:424
1152,7635204,1,1,1,23-03-2016 16:02:41:184
1154,7635205,1,1,1,23-03-2016 16:03:23:632
1156,7635206,1,1,1,23-03-2016 16:04:08:368
1158,7635207,1,1,1,23-03-2016 16:04:49:504
1160,7635208,1,1,1,23-03-2016 16:05:49:136
1162,7635209,1,1,1,23-03-2016 16:06:37:392
1164,7635210,1,1,1,23-03-2016 16:07:28:336
1166,7635211,1,1,1,23-03-2016 16:08:20:384
1168,7635212,1,1,1,23-03-2016 16:09:08:928
1170,7635213,1,1,1,23-03-2016 16:09:55:568
1172,7635214,1,1,1,23-03-2016 16:12:28:384
1174,7635215,1,1,1,23-03-2016 16:14:08:256
1176,7635216,1,1,1,23-03-2016 16:46:04:272
1178,7635217,1,1,1,23-03-2016 16:15:48:448
1180,7635218,1,1,1,23-03-2016 16:16:37:792
1182,7635219,1,1,1,23-03-2016 16:18:03:856
1184,7635220,1,1,1,23-03-2016 16:18:59:904
1186,7635221,1,1,1,23-03-2016 16:20:21:760
1188,7635222,1,1,1,23-03-2016 16:21:20:416
1192,7635223,84,1,1,23-03-2016 16:35:27:504
1194,7635224,1,1,1,23-03-2016 16:33:30:720
1196,7635225,1,1,1,23-03-2016 16:36:24:752
1198,7635226,1,1,1,23-03-2016 16:37:30:112
1200,7635227,1,1,1,23-03-2016 16:38:54:272
1202,7635228,1,1,1,23-03-2016 16:39:54:512
1204,7635229,1,1,1,23-03-2016 16:40:51:152
1206,7639302,1,1,1,23-03-2016 15:55:57:104
1208,7639303,1,1,1,23-03-2016 15:57:18:192
1210,7639304,1,1,1,23-03-2016 15:58:53:520
1212,7639305,1,1,1,23-03-2016 16:00:18:656
1214,7639306,1,1,1,23-03-2016 16:01:27:424
1216,7639307,1,1,1,23-03-2016 16:02:23:184
1218,7639308,1,1,1,23-03-2016 16:03:41:632
1220,7639309,1,1,1,23-03-2016 16:05:31:136
1222,7639310,1,1,1,23-03-2016 16:10:57:520
1224,7639311,1,1,1,23-03-2016 16:12:46:384
1226,7639312,1,1,1,23-03-2016 16:14:26:256
1228,7639313,1,1,1,23-03-2016 16:15:28:128
1230,7639314,1,1,1,23-03-2016 16:16:18:384
1232,7639315,1,1,1,23-03-2016 16:17:08:320
1234,7639316,1,1,1,23-03-2016 16:18:21:856
1236,7639317,1,1,1,23-03-2016 16:19:17:904
1238,7639318,1,1,1,23-03-2016 16:20:03:760
1240,7639319,1,1,1,23-03-2016 16:20:48:096
1244,7639320,84,1,1,23-03-2016 16:22:53:776
1246,7639321,1,1,1,23-03-2016 16:23:36:752
1248,7639322,1,1,1,23-03-2016 16:24:22:304
1250,7639323,1,1,1,23-03-2016 16:25:15:440
1252,7639324,1,1,1,23-03-2016 16:26:16:400
1254,7639326,1,1,1,23-03-2016 17:17:53:344
1256,7639327,1,1,1,23-03-2016 17:16:53:296
1258,7639328,1,1,1,23-03-2016 17:15:59:296
1260,7639329,1,1,1,23-03-2016 17:15:05:296
1262,7639330,1,1,1,23-03-2016 17:14:09:136
1264,7639331,1,1,1,23-03-2016 17:12:59:808
1266,7639332,1,1,1,23-03-2016 17:12:05:808
1268,7639333,1,1,1,23-03-2016 17:10:47:552
1270,7639334,1,1,1,23-03-2016 17:09:43:504
1272,7639335,1,1,1,23-03-2016 17:08:47:536
1274,7639336,1,1,1,23-03-2016 17:07:53:536
1276,7639337,1,1,1,23-03-2016 17:06:55:632
1278,7639338,1,1,1,23-03-2016 17:06:01:632
1280,7639339,1,1,1,23-03-2016 17:05:07:632
1282,7639340,1,1,1,23-03-2016 17:04:13:632
1284,7639341,1,1,1,23-03-2016 17:03:15:888
1286,7639342,1,1,1,23-03-2016 17:02:21:888
1288,7639343,1,1,1,23-03-2016 17:01:19:232
1290,7639344,1,1,1,23-03-2016 17:00:01:680
1292,7639345,1,1,1,23-03-2016 16:59:12:160
1294,7639346,1,1,1,23-03-2016 16:58:26:608
1296,7639347,1,1,1,23-03-2016 16:57:05:648
1298,7639348,1,1,1,23-03-2016 16:56:11:648
1300,7639349,1,1,1,23-03-2016 16:54:34:672
1302,7643515,1,1,1,23-03-2016 16:44:04:688
1304,7643516,1,1,1,23-03-2016 16:45:38:352
1306,7643517,1,1,1,23-03-2016 16:46:57:024
1308,7643518,1,1,1,23-03-2016 16:47:58:160
1310,7643519,1,1,1,23-03-2016 16:48:46:096
1312,7643520,1,1,1,23-03-2016 16:49:27:328
1314,7643521,1,1,1,23-03-2016 16:50:17:376
1316,7643522,1,1,1,23-03-2016 16:50:58:400
1318,7643523,1,1,1,23-03-2016 16:51:39:632
1320,7643524,1,1,1,23-03-2016 16:52:20:176
1322,7643525,1,1,1,23-03-2016 16:53:00:400
1324,7643526,1,1,1,23-03-2016 16:53:39:232
1326,7643527,1,1,1,23-03-2016 16:54:16:672
1328,7643528,1,1,1,23-03-2016 16:55:10:672
1330,7643529,1,1,1,23-03-2016 16:55:53:648
1332,7643530,1,1,1,23-03-2016 16:56:47:648
1334,7643531,1,1,1,23-03-2016 16:29:33:728
1336,7643532,1,1,1,23-03-2016 16:30:31:648
1338,7643533,1,1,1,23-03-2016 16:31:15:312
1340,7643534,1,1,1,23-03-2016 16:32:00:144
1342,7643535,1,1,1,23-03-2016 16:32:48:576
1344,7643536,1,1,1,23-03-2016 16:34:05:136
1346,7643537,1,1,1,23-03-2016 16:34:54:288
1348,7643538,1,1,1,23-03-2016 16:35:45:504
1350,7643539,1,1,1,23-03-2016 16:36:42:752
1352,7643541,1,1,1,23-03-2016 17:20:09:136
1354,7643542,1,1,1,23-03-2016 17:20:48:640
1356,7643543,1,1,1,23-03-2016 17:21:42:640
1358,7643544,1,1,1,23-03-2016 17:22:36:640
1360,7643545,1,1,1,23-03-2016 17:23:30:640
1362,7643546,1,1,1,23-03-2016 17:24:24:640
1364,7643547,1,1,1,23-03-2016 17:25:18:640
1366,7643548,1,1,1,23-03-2016 17:26:38:192
1368,7643549,1,1,1,23-03-2016 17:28:01:280
1370,7643550,1,1,1,23-03-2016 17:29:37:136
1372,7643551,1,1,1,23-03-2016 17:31:40:640
1374,7643552,1,1,1,23-03-2016 17:32:34:640
1376,7643553,1,1,1,23-03-2016 17:33:28:640
1378,7643554,1,1,1,23-03-2016 17:34:17:616
1380,7643555,1,1,1,23-03-2016 17:35:11:616
1382,7643556,1,1,1,23-03-2016 17:36:10:224
1384,7643557,1,1,1,23-03-2016 17:37:06:512
1386,7643558,1,1,1,23-03-2016 17:38:00:512
1388,7643559,1,1,1,23-03-2016 17:39:17:920
1390,7643560,1,1,1,23-03-2016 17:40:06:864
1392,7643561,1,1,1,23-03-2016 17:41:05:984
1394,7643562,1,1,1,23-03-2016 17:41:55:136
1396,7647822,1,1,1,23-03-2016 17:01:01:232
1398,7647823,1,1,1,23-03-2016 17:02:03:888
1400,7647824,1,1,1,23-03-2016 17:02:57:888
1402,7647825,1,1,1,23-03-2016 17:03:51:888
1404,7647826,1,1,1,23-03-2016 17:04:49:632
1406,7647827,1,1,1,23-03-2016 17:05:43:632
1408,7647828,1,1,1,23-03-2016 17:06:37:632
1410,7647829,1,1,1,23-03-2016 17:07:31:632
1412,7647830,1,1,1,23-03-2016 17:08:29:536
1414,7647831,1,1,1,23-03-2016 17:09:23:536
1416,7647832,1,1,1,23-03-2016 17:10:19:504
1418,7647832,84,1,1,23-03-2016 17:11:23:792
1420,7647833,1,1,1,23-03-2016 17:12:23:808
1422,7647834,1,1,1,23-03-2016 17:13:17:808
1424,7647835,1,1,1,23-03-2016 17:14:27:136
1426,7647836,1,1,1,23-03-2016 17:15:23:296
1428,7647837,1,1,1,23-03-2016 17:16:17:296
1430,7647838,1,1,1,23-03-2016 17:17:31:808
1432,7647839,1,1,1,23-03-2016 17:18:29:344
1434,7647840,1,1,1,23-03-2016 17:19:51:136
1436,7647841,1,1,1,23-03-2016 17:21:06:640
1438,7647842,1,1,1,23-03-2016 17:22:00:640
1440,7647843,1,1,1,23-03-2016 17:22:54:640
1442,7647844,1,1,1,23-03-2016 17:23:48:640
1444,7647845,1,1,1,23-03-2016 17:24:42:640
1446,7647846,1,1,1,23-03-2016 17:25:38:048
1448,7647847,1,1,1,23-03-2016 17:26:20:192
1450,7647848,1,1,1,23-03-2016 17:27:14:192
1452,7647849,1,1,1,23-03-2016 17:28:19:280
1454,7647850,1,1,1,23-03-2016 17:29:01:136
1456,7647851,1,1,1,23-03-2016 17:30:13:136
1458,7647852,1,1,1,23-03-2016 17:30:56:128
1460,7647853,1,1,1,23-03-2016 17:31:58:640
1462,7647854,1,1,1,23-03-2016 17:32:52:640
1464,7647855,1,1,1,23-03-2016 17:34:35:616
1466,7647856,1,1,1,23-03-2016 17:35:34:224
1468,7647857,1,1,1,23-03-2016 17:36:28:224
1470,7647858,1,1,1,23-03-2016 17:37:24:512
1472,7647859,1,1,1,23-03-2016 17:38:18:512
1474,7647860,1,1,1,23-03-2016 17:39:35:920
1478,7647861,84,1,1,23-03-2016 17:41:23:984
1480,7647862,1,1,1,23-03-2016 17:42:13:136
1482,7647863,1,1,1,23-03-2016 17:43:15:904
1484,7647864,1,1,1,23-03-2016 17:46:13:376
1486,7647865,1,1,1,23-03-2016 17:46:56:656
1488,7647866,1,1,1,23-03-2016 17:47:49:904
1490,7647867,1,1,1,23-03-2016 17:48:37:264
1492,7647868,1,1,1,23-03-2016 17:49:36:432
1494,7647869,1,1,1,23-03-2016 17:50:18:240
1496,7652213,1,1,1,23-03-2016 19:21:00:240
1498,7652214,1,1,1,23-03-2016 19:21:54:240
1500,7652215,1,1,1,23-03-2016 19:22:48:240
1502,7652216,1,1,1,23-03-2016 19:23:45:712
1504,7652217,1,1,1,23-03-2016 19:24:49:088
1506,7652218,1,1,1,23-03-2016 19:25:43:088
1508,7652219,1,1,1,23-03-2016 19:26:37:088
1510,7652220,1,1,1,23-03-2016 19:27:31:088
1512,7652222,1,1,1,23-03-2016 18:47:06:880
1514,7652223,1,1,1,23-03-2016 18:46:19:200
1516,7652224,1,1,1,23-03-2016 18:45:21:120
1518,7652225,1,1,1,23-03-2016 18:44:14:416
1522,7652227,1,1,1,23-03-2016 18:42:06:288
1524,7652228,1,1,1,23-03-2016 18:41:12:288
1526,7652229,1,1,1,23-03-2016 18:40:14:240
1528,7652230,1,1,1,23-03-2016 18:39:31:856
1530,7652231,1,1,1,23-03-2016 18:38:43:008
1532,7652232,1,1,1,23-03-2016 18:37:57:952
1534,7652233,1,1,1,23-03-2016 18:37:05:104
1536,7652234,1,1,1,23-03-2016 18:36:17:232
1538,7652235,1,1,1,23-03-2016 18:34:13:728
1540,7652236,1,1,1,23-03-2016 18:33:19:728
1542,7652237,1,1,1,23-03-2016 18:31:56:096
1544,7652238,1,1,1,23-03-2016 18:31:02:096
1546,7652239,1,1,1,23-03-2016 18:30:08:096
1548,7652240,1,1,1,23-03-2016 18:29:14:096
1550,7652241,1,1,1,23-03-2016 18:28:20:096
1552,7652242,1,1,1,23-03-2016 18:27:26:096
1554,7652243,1,1,1,23-03-2016 18:26:32:096
1556,7652244,1,1,1,23-03-2016 18:25:38:096
1558,7652245,1,1,1,23-03-2016 18:24:44:096
1560,7652246,1,1,1,23-03-2016 18:17:15:760
1562,7652247,1,1,1,23-03-2016 18:16:25:296
1564,7652248,1,1,1,23-03-2016 18:15:32:784
1566,7652249,1,1,1,23-03-2016 18:14:38:784
1568,7652250,1,1,1,23-03-2016 18:13:44:784
1570,7652251,1,1,1,23-03-2016 18:12:50:784
1572,7652252,1,1,1,23-03-2016 18:11:54:272
1574,7652253,1,1,1,23-03-2016 18:10:59:472
1576,7652254,1,1,1,23-03-2016 18:10:05:472
1578,7652255,1,1,1,23-03-2016 18:09:11:472
1580,7652256,1,1,1,23-03-2016 18:08:17:472
1582,7652257,1,1,1,23-03-2016 18:06:32:128
1584,7652258,1,1,1,23-03-2016 18:04:55:440
1586,7652259,1,1,1,23-03-2016 18:03:57:648
1588,7652260,1,1,1,23-03-2016 18:02:53:600
1590,7652261,1,1,1,23-03-2016 18:01:59:600
1592,7652262,1,1,1,23-03-2016 18:01:13:296
1594,7652263,1,1,1,23-03-2016 18:00:15:232
1596,7652264,1,1,1,23-03-2016 17:59:16:544
1598,7652265,1,1,1,23-03-2016 17:57:48:720
1600,7652266,1,1,1,23-03-2016 17:56:32:240
1602,7652267,1,1,1,23-03-2016 17:55:28:256
1604,7652268,1,1,1,23-03-2016 17:54:05:344
1606,7652269,1,1,1,23-03-2016 17:49:18:432
1608,7656704,1,1,1,23-03-2016 19:33:18:160
1610,7656705,1,1,1,23-03-2016 19:34:19:328
1612,7656706,1,1,1,23-03-2016 19:35:13:328
1614,7656707,1,1,1,23-03-2016 19:36:08:656
1616,7656708,1,1,1,23-03-2016 19:37:05:728
1618,7656709,1,1,1,23-03-2016 19:37:59:728
1620,7656710,1,1,1,23-03-2016 19:38:55:056
1622,7656711,1,1,1,23-03-2016 19:39:53:424
1624,7656712,1,1,1,23-03-2016 19:40:48:160
1626,7656713,1,1,1,23-03-2016 19:41:42:160
1628,7656714,1,1,1,23-03-2016 19:42:38:928
1630,7656715,1,1,1,23-03-2016 19:43:32:928
1632,7656716,1,1,1,23-03-2016 18:02:35:600
1634,7656717,1,1,1,23-03-2016 18:03:39:648
1636,7656718,1,1,1,23-03-2016 18:04:33:648
1638,7656719,1,1,1,23-03-2016 18:05:31:440
1640,7656720,1,1,1,23-03-2016 18:06:14:128
1642,7656721,1,1,1,23-03-2016 18:07:08:128
1644,7656722,1,1,1,23-03-2016 18:07:59:472
1646,7656723,1,1,1,23-03-2016 18:08:53:472
1648,7656724,1,1,1,23-03-2016 18:09:47:472
1650,7656725,1,1,1,23-03-2016 18:10:41:472
1652,7656726,1,1,1,23-03-2016 18:11:35:472
1654,7656727,1,1,1,23-03-2016 18:12:30:272
1656,7656728,1,1,1,23-03-2016 18:13:26:784
1658,7656729,1,1,1,23-03-2016 18:14:20:784
1660,7656730,1,1,1,23-03-2016 18:15:14:784
1662,7656731,1,1,1,23-03-2016 18:19:04:848
1664,7656732,1,1,1,23-03-2016 18:19:56:096
1666,7656733,1,1,1,23-03-2016 18:21:36:816
1668,7656734,1,1,1,23-03-2016 18:22:22:672
1670,7656735,1,1,1,23-03-2016 18:23:15:312
1672,7656736,1,1,1,23-03-2016 18:24:03:568
1674,7656737,1,1,1,23-03-2016 18:25:02:096
1676,7656738,1,1,1,23-03-2016 18:25:56:096
1678,7656739,1,1,1,23-03-2016 18:26:50:096
1680,7656740,1,1,1,23-03-2016 18:27:44:096
1682,7656741,1,1,1,23-03-2016 18:28:38:096
1684,7656742,1,1,1,23-03-2016 18:29:32:096
1686,7656743,1,1,1,23-03-2016 18:30:26:096
1688,7656744,1,1,1,23-03-2016 18:31:20:096
1690,7656745,1,1,1,23-03-2016 18:33:01:728
1692,7656746,1,1,1,23-03-2016 18:33:55:728
1694,7656747,1,1,1,23-03-2016 18:40:32:240
1696,7656748,1,1,1,23-03-2016 18:41:30:288
1698,7656749,1,1,1,23-03-2016 18:43:02:416
1700,7656750,1,1,1,23-03-2016 18:43:56:416
1702,7656751,1,1,1,23-03-2016 18:45:03:120
1704,7656752,1,1,1,23-03-2016 18:46:01:200
1706,7656753,1,1,1,23-03-2016 18:47:43:200
1708,7656754,1,1,1,23-03-2016 18:48:44:800
1710,7656755,1,1,1,23-03-2016 18:50:49:008
1712,7656756,1,1,1,23-03-2016 18:51:58:448
1714,7656757,1,1,1,23-03-2016 18:52:54:208
1716,7656758,1,1,1,23-03-2016 18:53:54:464
1718,7656759,1,1,1,23-03-2016 18:55:16:128
1720,7656760,1,1,1,23-03-2016 18:56:10:816
1722,7656761,1,1,1,23-03-2016 18:57:09:776
1724,7656762,1,1,1,23-03-2016 18:58:12:144
1726,7656763,1,1,1,23-03-2016 18:59:14:320
1728,7661289,1,1,1,23-03-2016 19:49:49:120
1730,7661290,1,1,1,23-03-2016 19:50:52:624
1732,7661291,1,1,1,23-03-2016 19:51:45:280
1734,7661292,1,1,1,23-03-2016 19:52:41:744
1736,7661293,1,1,1,23-03-2016 19:53:29:296
1738,7661294,1,1,1,23-03-2016 19:54:29:168
1740,7661295,1,1,1,23-03-2016 19:55:26:640
1742,7661296,1,1,1,23-03-2016 19:56:43:200
1744,7661297,1,1,1,23-03-2016 19:57:37:200
1746,7661298,1,1,1,23-03-2016 19:58:31:200
1748,7661299,1,1,1,23-03-2016 19:59:25:200
1750,7661300,1,1,1,23-03-2016 20:00:19:200
1752,7661301,1,1,1,23-03-2016 20:01:14:720
1754,7661302,1,1,1,23-03-2016 20:02:23:760
1756,7661303,1,1,1,23-03-2016 20:03:25:648
1758,7661304,1,1,1,23-03-2016 19:04:54:048
1760,7661305,1,1,1,23-03-2016 19:05:50:320
1762,7661306,1,1,1,23-03-2016 19:06:38:784
1764,7661307,1,1,1,23-03-2016 19:07:22:448
1766,7661308,1,1,1,23-03-2016 19:08:15:200
1768,7661309,1,1,1,23-03-2016 19:09:11:360
1770,7661310,1,1,1,23-03-2016 19:10:29:248
1772,7661311,1,1,1,23-03-2016 19:11:17:600
1774,7661312,1,1,1,23-03-2016 19:12:04:064
1776,7661313,1,1,1,23-03-2016 19:12:51:008
1778,7661314,1,1,1,23-03-2016 19:13:42:064
1780,7661315,1,1,1,23-03-2016 19:14:28:512
1782,7661316,1,1,1,23-03-2016 19:16:25:328
1784,7661317,1,1,1,23-03-2016 19:17:23:584
1786,7661318,1,1,1,23-03-2016 19:18:07:632
1788,7661319,1,1,1,23-03-2016 19:18:51:280
1790,7661320,1,1,1,23-03-2016 19:19:42:640
1792,7661321,1,1,1,23-03-2016 19:20:42:240
1794,7661322,1,1,1,23-03-2016 19:21:36:240
1796,7661323,1,1,1,23-03-2016 19:22:30:240
1798,7661324,1,1,1,23-03-2016 19:23:27:712
1800,7661325,1,1,1,23-03-2016 19:24:13:088
1802,7661326,1,1,1,23-03-2016 19:25:07:088
1804,7661327,1,1,1,23-03-2016 19:26:01:088
1806,7661328,1,1,1,23-03-2016 19:26:55:088
1808,7661329,1,1,1,23-03-2016 19:27:49:088
1810,7661330,1,1,1,23-03-2016 19:28:35:584
1812,7661331,1,1,1,23-03-2016 19:29:20:128
1814,7661332,1,1,1,23-03-2016 19:30:05:072
1816,7661333,1,1,1,23-03-2016 19:30:49:728
1818,7661334,1,1,1,23-03-2016 19:31:40:384
1820,7661335,1,1,1,23-03-2016 19:33:36:160
1822,7661336,1,1,1,23-03-2016 19:34:37:328
1824,7661337,1,1,1,23-03-2016 19:35:31:328
1826,7661338,1,1,1,23-03-2016 19:36:26:656
1828,7661339,1,1,1,23-03-2016 19:37:23:728
1830,7661340,1,1,1,23-03-2016 19:38:17:728
1832,7661341,1,1,1,23-03-2016 19:39:13:056
1834,7661342,1,1,1,23-03-2016 19:40:11:424
1836,7661343,1,1,1,23-03-2016 19:41:06:160
1838,7661344,1,1,1,23-03-2016 19:42:00:160
1840,7661345,1,1,1,23-03-2016 19:42:56:928
1842,7661346,1,1,1,23-03-2016 19:43:50:928
1844,7661347,1,1,1,23-03-2016 19:44:35:200
1846,7661348,1,1,1,23-03-2016 19:45:18:736
1848,7661349,1,1,1,23-03-2016 19:45:58:496
1850,7661350,1,1,1,23-03-2016 19:46:39:520
1852,7661351,1,1,1,23-03-2016 19:47:28:480
1854,7665968,1,1,1,23-03-2016 20:12:26:416
1856,7665969,1,1,1,23-03-2016 20:09:45:392
1858,7665970,1,1,1,23-03-2016 20:14:31:744
1860,7665971,1,1,1,23-03-2016 20:15:25:744
1862,7665972,1,1,1,23-03-2016 20:16:25:184
1864,7665973,1,1,1,23-03-2016 20:17:19:184
1866,7665974,1,1,1,23-03-2016 20:18:17:920
1868,7665975,1,1,1,23-03-2016 20:19:44:608
1870,7665976,1,1,1,23-03-2016 20:20:38:608
1872,7665977,1,1,1,23-03-2016 20:21:32:608
1874,7665978,1,1,1,23-03-2016 20:22:30:112
1876,7665979,1,1,1,23-03-2016 20:23:24:112
1878,7665980,1,1,1,23-03-2016 20:24:18:112
1880,7665981,1,1,1,23-03-2016 20:25:12:112
1882,7665982,1,1,1,23-03-2016 20:26:35:120
1884,7665983,1,1,1,23-03-2016 20:27:29:696
1886,7665984,1,1,1,23-03-2016 20:28:23:696
1888,7665985,1,1,1,23-03-2016 20:29:31:504
1890,7665986,1,1,1,23-03-2016 20:35:57:824
1892,7665987,1,1,1,23-03-2016 20:34:53:552
1894,7665988,1,1,1,23-03-2016 20:34:03:600
1896,7665989,1,1,1,23-03-2016 20:33:19:792
1898,7665990,1,1,1,23-03-2016 20:32:35:872
1900,7665991,1,1,1,23-03-2016 20:31:53:216
1902,7665992,1,1,1,23-03-2016 20:30:59:760
1904,7665993,1,1,1,23-03-2016 20:30:07:504
1906,7665994,1,1,1,23-03-2016 20:29:13:504
1908,7665995,1,1,1,23-03-2016 20:28:05:696
1910,7665996,1,1,1,23-03-2016 20:27:11:696
1912,7665997,1,1,1,23-03-2016 20:26:17:120
1914,7665998,1,1,1,23-03-2016 20:25:30:112
1916,7665999,1,1,1,23-03-2016 20:24:36:112
1918,7666000,1,1,1,23-03-2016 20:23:42:112
1920,7666001,1,1,1,23-03-2016 20:22:48:112
1922,7666002,1,1,1,23-03-2016 20:21:54:112
1924,7666003,1,1,1,23-03-2016 20:20:56:608
1926,7666004,1,1,1,23-03-2016 20:20:02:608
1928,7666005,1,1,1,23-03-2016 20:19:02:064
1930,7666006,1,1,1,23-03-2016 20:17:37:184
1932,7666007,1,1,1,23-03-2016 20:16:43:184
1934,7666008,1,1,1,23-03-2016 20:15:56:656
1936,7666009,1,1,1,23-03-2016 20:15:07:744
1938,7666010,1,1,1,23-03-2016 20:14:13:744
1940,7666011,1,1,1,23-03-2016 20:13:29:280
1942,7666012,1,1,1,23-03-2016 20:12:44:416
1944,7666013,1,1,1,23-03-2016 20:11:40:768
1946,7666014,1,1,1,23-03-2016 20:10:52:320
1948,7666015,1,1,1,23-03-2016 20:10:03:392
1950,7666016,1,1,1,23-03-2016 20:09:09:392
1952,7666017,1,1,1,23-03-2016 20:08:17:744
1954,7666018,1,1,1,23-03-2016 20:07:26:784
1956,7666019,1,1,1,23-03-2016 20:06:39:280
1958,7666020,1,1,1,23-03-2016 20:05:46:336
1960,7666021,1,1,1,23-03-2016 20:04:55:168
1962,7666022,1,1,1,23-03-2016 20:04:03:312
1964,7666023,1,1,1,23-03-2016 20:03:07:648
1966,7666024,1,1,1,23-03-2016 20:01:47:760
1968,7666025,1,1,1,23-03-2016 20:00:38:720
1970,7666026,1,1,1,23-03-2016 19:59:43:200
1972,7666027,1,1,1,23-03-2016 19:58:49:200
1974,7666028,1,1,1,23-03-2016 19:57:55:200
1976,7666029,1,1,1,23-03-2016 19:57:01:200
1978,7666030,1,1,1,23-03-2016 19:56:07:200
1980,7666031,1,1,1,23-03-2016 19:55:05:728
1982,7666032,1,1,1,23-03-2016 19:54:05:296
1984,7670740,1,1,1,23-03-2016 20:35:39:824
1986,7670741,1,1,1,23-03-2016 20:36:40:896
1988,7670742,1,1,1,23-03-2016 20:37:27:648
1990,7670743,1,1,1,23-03-2016 20:38:12:400
1992,7670744,1,1,1,23-03-2016 20:39:04:256
1994,7670745,1,1,1,23-03-2016 20:40:00:512
1996,7670746,1,1,1,23-03-2016 20:40:43:280
1998,7670747,1,1,1,23-03-2016 20:41:30:304
2000,7670748,1,1,1,23-03-2016 20:42:30:384
2002,7670749,1,1,1,23-03-2016 20:43:12:544
2004,7670750,1,1,1,23-03-2016 20:43:54:784
2006,7670751,1,1,1,23-03-2016 20:44:40:752
2008,7670752,1,1,1,23-03-2016 20:45:40:880
2010,7670753,1,1,1,23-03-2016 20:46:39:168
2012,7670754,1,1,1,23-03-2016 20:47:33:168
2014,7670755,1,1,1,23-03-2016 20:48:21:152
2016,7670756,1,1,1,23-03-2016 20:49:11:600
2018,7670757,1,1,1,23-03-2016 20:50:26:368
2020,7670758,1,1,1,23-03-2016 20:51:23:712
2022,7670759,1,1,1,23-03-2016 20:52:17:712
2024,7670760,1,1,1,23-03-2016 20:53:18:144
2026,7670761,1,1,1,23-03-2016 20:54:47:168
2028,7670762,1,1,1,23-03-2016 20:55:41:168
2030,7670763,1,1,1,23-03-2016 20:56:35:168
2032,7670764,1,1,1,23-03-2016 20:57:29:168
2034,7670765,1,1,1,23-03-2016 20:58:23:168
2036,7670766,1,1,1,23-03-2016 20:59:40:320
2038,7670767,1,1,1,23-03-2016 21:00:34:320
2040,7670768,1,1,1,23-03-2016 21:01:28:320
2042,7670769,1,1,1,23-03-2016 21:02:33:200
2044,7670770,1,1,1,23-03-2016 21:03:42:208
2046,7670771,1,1,1,23-03-2016 21:04:28:176
2048,7670772,1,1,1,23-03-2016 21:05:13:328
2050,7670773,1,1,1,23-03-2016 21:06:12:096
2052,7670774,1,1,1,23-03-2016 21:07:06:096
2054,7670775,1,1,1,23-03-2016 21:08:00:096
2056,7670776,1,1,1,23-03-2016 21:08:57:360
2058,7670777,1,1,1,23-03-2016 21:09:44:816
2060,7670778,1,1,1,23-03-2016 21:10:38:816
2062,7670779,1,1,1,23-03-2016 21:11:57:424
2064,7670780,1,1,1,23-03-2016 21:12:51:424
2066,7670781,1,1,1,23-03-2016 21:13:45:472
2068,7670782,1,1,1,23-03-2016 21:14:43:920
2070,7670783,1,1,1,23-03-2016 21:15:37:920
2072,7670784,1,1,1,23-03-2016 21:17:32:128
2074,7670785,1,1,1,23-03-2016 21:18:26:128
2076,7670786,1,1,1,23-03-2016 21:19:20:128
2078,7670787,1,1,1,23-03-2016 21:20:24:272
2080,7670788,1,1,1,23-03-2016 21:21:18:272
2082,7670789,1,1,1,23-03-2016 21:22:12:272
2084,7670790,1,1,1,23-03-2016 21:23:06:272
2086,7670791,1,1,1,23-03-2016 21:24:00:736
2088,7670792,1,1,1,23-03-2016 21:25:17:808
2090,7670793,1,1,1,23-03-2016 21:26:06:432
2092,7670794,1,1,1,23-03-2016 21:26:55:296
2094,7670795,1,1,1,23-03-2016 21:27:42:048
